,date,uid,sell_code,region,desc_en,group,sub,type,quantity,sold,usd,quantity_sold,usd_sold,unit_price,sold_pending,quantity_sold_pending,usd_sold_pending,scrape_count
121,2020-02-04,6212893486352011127,7c395c455d,Tbilisi,2 gr mdma Kristally ochen silni import s evropi,MDMA,MDMA,Powder,2.0,0.0,220.0,0.0,0.0,110.0,0.0,0.0,0.0,4
122,2020-02-04,6236769164025008222,8219f5e7b8,Tbilisi,Ketamine 0.5g,Ketamine,Ketamine,Ketamine,0.5,1.0,60.0,0.5,60.0,120.0,0.0,0.0,0.0,4
123,2020-02-04,6250929346690736367,7ee4f68218,Tbilisi,2 ecstasy 💊Tekashi69💊 260mg mdma (skidka v biktoin),MDMA,MDMA,Pill,2.0,0.0,71.56762626,0.0,0.0,35.78381313,0.0,0.0,0.0,4
124,2020-02-04,6601544089212071635,8ec76151d3,Tbilisi,Metadon VHQ 0.5 24/7,Opiates/Opiate Substitutes,Methadone,Powder,0.5,2.0,300.0,1.0,600.0,600.0,0.0,0.0,0.0,4
125,2020-02-04,6693996003012314284,d04eeb6525,Tbilisi,Kokain HQ 1g.,Cocaine,Cocaine,Cocaine,1.0,0.0,189.0,0.0,0.0,189.0,0.0,0.0,0.0,4
126,2020-02-04,7337261431595838665,d4df7908c3,Kutaisi,"Shishki/Weeds OG Kush, 5g",Cannabis,Cannabis,Cannabis,5.0,0.0,160.0,0.0,0.0,32.0,0.0,0.0,0.0,4
127,2020-02-04,7608763587562103795,3a2bf2dc7c,Batumi,suboxine HQ -1 G,Opiates/Opiate Substitutes,Buprenorphine,Buprenorphine,1.0,0.0,95.0,0.0,0.0,95.0,0.0,0.0,0.0,4
128,2020-02-04,7641697455150537437,99accec7c7,Tbilisi,GASHISH 3 gr luchshaja tsena,Cannabis,Cannabis,Resin,3.0,0.0,165.0,0.0,0.0,55.0,0.0,0.0,0.0,4
129,2020-02-04,7755207922926648471,61bec147f3,Tbilisi,"Royal Gorilla and Girl scout coockies pressed mix, THC over 25% 1gr",Cannabis,Cannabis,Cannabis,1.0,1.0,45.0,1.0,45.0,45.0,0.0,0.0,0.0,4
130,2020-02-04,8072014111282048390,f8a875c191,Batumi,METADON - VHQ - (KRISTAL) - 0.27 G,Opiates/Opiate Substitutes,Methadone,Powder,0.27,0.0,250.0,0.0,0.0,925.9259259259261,0.0,0.0,0.0,4
131,2020-02-04,8313623195186796273,bb1791277e,Tbilisi,5gr Cream Cookies Auto marihuana BUDS saburtalo !! esli platite s btk skidka 10% !!,Cannabis,Cannabis,Cannabis,5.0,0.0,250.0,0.0,0.0,50.0,0.0,0.0,0.0,4
132,2020-02-04,8314735898602960105,c9a56b2b4a,Tbilisi,3x Extasy Duracell 280mg,MDMA,MDMA,Pill,3.0,5.0,105.0,15.0,525.0,35.0,0.0,0.0,0.0,4
133,2020-02-04,8485341677129698727,64284550d9,Tbilisi,1G -- AK-47 -> Sativa,Cannabis,Cannabis,Cannabis,1.0,1.0,39.0,1.0,39.0,39.0,0.0,0.0,0.0,4
134,2020-02-04,8558492390007482540,bb1791277e,Tbilisi,5 gr GORILLA GLUE marihuana BUDS saburtalo!! esli platite s btk skidka 1%,Cannabis,Cannabis,Cannabis,5.0,0.0,240.0,0.0,0.0,48.0,0.0,0.0,0.0,4
135,2020-02-04,8745435193568276222,cb721d4bca,Tbilisi,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka.",Cannabis,Cannabis,Cannabis,5.0,0.0,199.0,0.0,0.0,39.8,0.0,0.0,0.0,4
136,2020-02-04,8763633655126408096,be97026d1d,Tbilisi,Columbia Cocaine VHQ 2.0g BTC SALE 5%,Cocaine,Cocaine,Cocaine,2.0,0.0,385.0,0.0,0.0,192.5,0.0,0.0,0.0,4
137,2020-02-04,8816964147231197284,cb721d4bca,Tbilisi,5 gr Shishki “OG KUSH VHQ”,Cannabis,Cannabis,Cannabis,5.0,0.0,250.0,0.0,0.0,50.0,0.0,0.0,0.0,4
138,2020-02-04,8974948168073400853,f8a875c191,Tbilisi,Metadon - (KRISTAL) - VHQ - 0.35 G (SALE),Opiates/Opiate Substitutes,Methadone,Powder,0.35,0.0,350.0,0.0,0.0,1000.0,0.0,0.0,0.0,4
139,2020-02-04,9122296449285132508,366326d4d6,Tbilisi,3LSD !!!NEW!!! 3LSD ALBERT HOFFMAN 200ug,Pychedelics,LSD,LSD,3.0,0.0,99.0,0.0,0.0,33.0,0.0,0.0,0.0,4
140,2020-02-04,9201778239247101952,bb1791277e,Tbilisi,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%",Cannabis,Cannabis,Cannabis,10.0,0.0,399.0,0.0,0.0,39.9,0.0,0.0,0.0,4
141,2020-02-05,-9129446186974405067,cb721d4bca,Tbilisi,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr,Cannabis,Cannabis,Resin,10.0,0.0,800.0,0.0,0.0,80.0,0.0,0.0,0.0,5
142,2020-02-05,-8791982203407709057,dd631c4acf,Tbilisi,️‍🤩🌈️‍🌈️‍🌈3 LSD 200ug.🌈️‍🌈️‍🌈🤩,Pychedelics,LSD,LSD,3.0,0.0,99.0,0.0,0.0,33.0,0.0,0.0,0.0,5
143,2020-02-05,-8432614372309438521,9795761a65,Tbilisi,*new* Cocaine peru HQ 5 gr BTC -10 %,Cocaine,Cocaine,Cocaine,5.0,0.0,850.0,0.0,0.0,170.0,0.0,0.0,0.0,5
144,2020-02-05,-8062145466341331629,cb721d4bca,Tbilisi,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka.",Cannabis,Cannabis,Cannabis,5.0,0.0,250.0,0.0,0.0,50.0,0.0,0.0,0.0,5
145,2020-02-05,-7868716999529820958,c225d2f67d,Tbilisi,gashish evro 5g,Cannabis,Cannabis,Resin,5.0,0.0,210.0,0.0,0.0,42.0,0.0,0.0,0.0,5
146,2020-02-05,-7364818208864428761,61df6a1c90,Tbilisi,Metadon 1gr,Opiates/Opiate Substitutes,Methadone,Powder,1.0,2.0,450.0,2.0,900.0,450.0,0.0,0.0,0.0,5
147,2020-02-05,-7159131229688638136,366326d4d6,Tbilisi,Ketamine 1g.,Ketamine,Ketamine,Ketamine,1.0,0.0,89.0,0.0,0.0,89.0,0.0,0.0,0.0,5
148,2020-02-05,-7078827087433882406,16a8841259,Tbilisi,HQ sativa 2.3g,Cannabis,Cannabis,Cannabis,2.3,0.0,55.0,0.0,0.0,23.91304347826087,0.0,0.0,0.0,5
149,2020-02-05,-6952969392168773147,c225d2f67d,Tbilisi,Gashish Evro 20gr,Cannabis,Cannabis,Resin,20.0,0.0,777.0,0.0,0.0,38.85,0.0,0.0,0.0,5
150,2020-02-05,-6845431258277121844,ce030318fd,Tbilisi,"10g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",Opiates/Opiate Substitutes,Methadone,Powder,10.0,0.0,2000.0,0.0,0.0,200.0,0.0,0.0,0.0,5
151,2020-02-05,-6628994741415655588,28bf667d16,Tbilisi,Hashish Ice-o-lator 0.5g Promotion -5% for Bitcoin,Cannabis,Cannabis,Resin,0.5,2.0,40.0,1.0,80.0,80.0,0.0,0.0,0.0,5
152,2020-02-05,-6610621526862311763,d50134d8a6,Batumi,zkittlez 1g,Cannabis,Cannabis,Cannabis,1.0,3.0,45.0,3.0,135.0,45.0,0.0,0.0,0.0,5
153,2020-02-05,-6555099665265462408,3c4662c591,Tbilisi,Hybrid Marijuana High Quality 2G,Cannabis,Cannabis,Cannabis,2.0,1.0,80.0,2.0,80.0,40.0,0.0,0.0,0.0,5
154,2020-02-05,-6406135105762557963,9795761a65,Tbilisi,* SALE *COCAINE Peru 20+2 gr,Cocaine,Cocaine,Cocaine,22.0,0.0,1977.47705881,0.0,0.0,89.885320855,0.0,0.0,0.0,5
155,2020-02-05,-6402559543855358548,ef3dc4de6c,Tbilisi,Extasy GUCCI 10sht. ves tabletki 450mg,MDMA,MDMA,Pill,10.0,5.0,267.0,50.0,1335.0,26.7,0.0,0.0,0.0,5
156,2020-02-05,-6299690332298368927,ce6827deee,Tbilisi,"marki 25i-nbome 2,5mg (100sht)",NPS,25i-NBOMe,25i-NBOMe,100.0,0.0,430.0,0.0,0.0,4.3,0.0,0.0,0.0,5
157,2020-02-05,-6250340495572770348,64284550d9,Tbilisi,2G -- AK-47 -> Sativa,Cannabis,Cannabis,Cannabis,2.0,0.0,71.0,0.0,0.0,35.5,0.0,0.0,0.0,5
158,2020-02-05,-5789350671095911856,8219f5e7b8,Tbilisi,"LSD - 250 ug, 2 pieces",Pychedelics,LSD,LSD,2.0,2.0,70.0,4.0,140.0,35.0,0.0,0.0,0.0,5
159,2020-02-05,-5675453161226274542,366326d4d6,Tbilisi,5gr. Columbian Cocaine NEW SALE! SALE!**************NEW SALE! SALE!,Cocaine,Cocaine,Cocaine,5.0,0.0,850.0,0.0,0.0,170.0,0.0,0.0,0.0,5
160,2020-02-05,-5504885188877921622,e501bd0ada,Tbilisi,"special mix 10 g - gorila glue, amnezia, laughing buddha, northen light",Cannabis,Cannabis,Cannabis,10.0,0.0,250.0,0.0,0.0,25.0,0.0,0.0,0.0,5
161,2020-02-05,-5484414526929228794,366326d4d6,Tbilisi,"0,5gr. Columbian Cocaine NEW SALE! SALE!**************NEW SALE! SALE!",Cocaine,Cocaine,Cocaine,0.5,3.0,119.0,1.5,357.0,238.0,0.0,0.0,0.0,5
162,2020-02-05,-5438851682042996818,ef3dc4de6c,Tbilisi,Extasy GUCCI 100sht. ves tabletki 450mg,MDMA,MDMA,Pill,100.0,0.0,2000.0,0.0,0.0,20.0,0.0,0.0,0.0,5
163,2020-02-05,-4839958069033268937,851e5b91a0,Tbilisi,"NEW! O.G. Kush - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 5G (BTC sale 10%)",Cannabis,Cannabis,Cannabis,5.0,0.0,209.0,0.0,0.0,41.8,0.0,0.0,0.0,5
164,2020-02-05,-4823974745033577544,c225d2f67d,Tbilisi,gashish evro 10g,Cannabis,Cannabis,Resin,10.0,0.0,400.0,0.0,0.0,40.0,0.0,0.0,0.0,5
165,2020-02-05,-4780097607436075444,8a650ecf5f,Tbilisi,"A PVP 0,33 VHQ",NPS,A-PVP,A-PVP,0.33,0.0,60.0,0.0,0.0,181.8181818181818,0.0,0.0,0.0,5
166,2020-02-05,-4725275451032569917,89f7212915,Tbilisi,1 G Hybrid Marijuana Buds Za BTS 10% SKIDKA,Cannabis,Cannabis,Cannabis,1.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,0.0,5
167,2020-02-05,-4639995753929844432,dd631c4acf,Tbilisi,10 gram. Amfetamin SPEED,Amphetamines,Amphetamine,Amphetamine,10.0,0.0,400.0,0.0,0.0,40.0,0.0,0.0,0.0,5
168,2020-02-05,-4540060773366114878,ef3dc4de6c,Tbilisi,Extasy GUCCI 250sht. ves tabletki 450mg,MDMA,MDMA,Pill,250.0,0.0,4600.0,0.0,0.0,18.4,0.0,0.0,0.0,5
169,2020-02-05,-4528274339846784579,366326d4d6,Tbilisi,2gr. Columbian Cocaine !!!!!!!!MEGA SALE!*****MEGA SALE!!!!!!!!!!,Cocaine,Cocaine,Cocaine,2.0,1.0,360.0,2.0,360.0,180.0,0.0,0.0,0.0,5
170,2020-02-05,-4525481094111698036,366326d4d6,Tbilisi,NEW !!! 5G White Widow !!! NEW,Cannabis,Cannabis,Cannabis,5.0,0.0,154.0,0.0,0.0,30.8,0.0,0.0,0.0,5
171,2020-02-05,-4388816139865895383,851e5b91a0,Tbilisi,"Doctor Jamaica (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 5G (BTC sale 10%)",Cannabis,Cannabis,Cannabis,5.0,0.0,209.0,0.0,0.0,41.8,0.0,0.0,0.0,5
172,2020-02-05,-4341810487656454962,35c7cbba1f,Tbilisi,Marihuana [Shishki] [Gali] 100G,Cannabis,Cannabis,Cannabis,100.0,0.0,2500.0,0.0,0.0,25.0,0.0,0.0,0.0,5
173,2020-02-05,-4193905827840085357,b2c155ffa7,Tbilisi,Kokain KOLUMBIA 1g,Cocaine,Cocaine,Cocaine,1.0,1.0,199.0,1.0,199.0,199.0,0.0,0.0,0.0,5
174,2020-02-05,-4150037091271906770,ce6827deee,Tbilisi,"marki 25i-nbome 2,5mg (10sht)",NPS,25i-NBOMe,25i-NBOMe,10.0,2.0,100.0,20.0,200.0,10.0,0.0,0.0,0.0,5
175,2020-02-05,-4104297898540542740,d4df7908c3,Batumi,"Shishki / weeds OGKZ, 2g",Cannabis,Cannabis,Cannabis,2.0,0.0,99.0,0.0,0.0,49.5,0.0,0.0,0.0,5
176,2020-02-05,-3930138986616429576,8219f5e7b8,Tbilisi,Ketamine 2 g,Ketamine,Ketamine,Ketamine,2.0,0.0,180.0,0.0,0.0,90.0,0.0,0.0,0.0,5
177,2020-02-05,-3733625417011358850,30f48d507d,Batumi,Hybrid Skunk! 50 gr,Cannabis,Cannabis,Cannabis,50.0,0.0,950.0,0.0,0.0,19.0,0.0,0.0,0.0,5
178,2020-02-05,-3701762140944634269,c72111ac1a,Tbilisi,NZT-52 mind storm limited 1g muka,NPS,Unknown,Unknown,1.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,0.0,5
179,2020-02-05,-3472171734215016940,dd631c4acf,Tbilisi,️‍🌈10. LSD 200ug.🌈,Pychedelics,LSD,LSD,10.0,0.0,319.0,0.0,0.0,31.9,0.0,0.0,0.0,5
180,2020-02-05,-3348987978396331101,35c7cbba1f,Tbilisi,Amfetamin [White] [Import] 10G,Amphetamines,Amphetamine,Amphetamine,10.0,0.0,2225.0,0.0,0.0,222.5,0.0,0.0,0.0,5
181,2020-02-05,-3324961845387888884,f8a875c191,Tbilisi,Metadon - (KRISTAL) - VHQ - 1 G (SALE),Opiates/Opiate Substitutes,Methadone,Powder,1.0,0.0,600.0,0.0,0.0,600.0,0.0,0.0,0.0,5
182,2020-02-05,-3165225031753919786,7c395c455d,Tbilisi,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g,MDMA,MDMA,Pill,4.0,0.0,400.0,0.0,0.0,100.0,0.0,0.0,0.0,5
183,2020-02-05,-3077686176190455538,28bf667d16,Tbilisi,Crystal Mephedrone 1g,NPS,Mephedrone,Mephedrone,1.0,0.0,109.0,0.0,0.0,109.0,0.0,0.0,0.0,5
184,2020-02-05,-2989398682662475350,dd631c4acf,Tbilisi,❄❄2g HQ COCAINE❄❄,Cocaine,Cocaine,Cocaine,2.0,0.0,360.0,0.0,0.0,180.0,0.0,0.0,0.0,5
185,2020-02-05,-2981920852427423856,dd631c4acf,Tbilisi,❄❄5g. HQ coco Best OFFER❄❄,Cocaine,Cocaine,Cocaine,5.0,0.0,911.0,0.0,0.0,182.2,0.0,0.0,0.0,5
186,2020-02-05,-2752509256964937857,d4df7908c3,Batumi,"Shishki / weed OGKZ, 0,5g",Cannabis,Cannabis,Cannabis,0.5,0.0,27.0,0.0,0.0,54.0,0.0,0.0,0.0,5
187,2020-02-05,-2731355806441228749,dd631c4acf,Tbilisi,💘✨5g. MDMA ✨💘,MDMA,MDMA,Powder,5.0,0.0,489.0,0.0,0.0,97.8,0.0,0.0,0.0,5
188,2020-02-05,-2660973906264070482,013e75d78f,Tbilisi,C O C A i N E 2 g +0.1 g padarka.,Cocaine,Cocaine,Cocaine,2.1,0.0,335.0,0.0,0.0,159.52380952380952,0.0,0.0,0.0,5
189,2020-02-05,-2569251354177530940,30f48d507d,Batumi,Hybrid Skunk! 100 gr,Cannabis,Cannabis,Cannabis,100.0,0.0,1800.0,0.0,0.0,18.0,0.0,0.0,0.0,5
190,2020-02-05,-2534235680408411972,851e5b91a0,Tbilisi,"Jack Herer - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 5G (BTC sale 10%)",Cannabis,Cannabis,Cannabis,5.0,0.0,209.0,0.0,0.0,41.8,0.0,0.0,0.0,5
191,2020-02-05,-2367550878049741263,61bec147f3,Tbilisi,50 gr 23% THC Amnesia Haze top quality,Cannabis,Cannabis,Cannabis,50.0,0.0,1200.0,0.0,0.0,24.0,0.0,0.0,0.0,5
192,2020-02-05,-2099122961470262499,bb1791277e,Tbilisi,NORTHEN LIGHTS 5 gr marihuana SABURTALO! esli platite s btk skidka 10% !!,Cannabis,Cannabis,Cannabis,5.0,0.0,250.0,0.0,0.0,50.0,0.0,0.0,0.0,5
193,2020-02-05,-2022509090437780533,c72111ac1a,Tbilisi,NZT-52 mind storm limited 2g muka,NPS,Unknown,Unknown,2.0,0.0,240.0,0.0,0.0,120.0,0.0,0.0,0.0,5
194,2020-02-05,-1950523674703382820,1768a14bbd,Tbilisi,NEW SALE Cocaine HQ 1 gr.,Cocaine,Cocaine,Cocaine,1.0,2.0,179.0,2.0,358.0,179.0,0.0,0.0,0.0,5
195,2020-02-05,-1840451787343355237,ce030318fd,Tbilisi,"5g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",Opiates/Opiate Substitutes,Methadone,Powder,5.0,0.0,1500.0,0.0,0.0,300.0,0.0,0.0,0.0,5
196,2020-02-05,-1812266081304486500,c72111ac1a,Tbilisi,NZT-52 mind storm limited 3g muka,NPS,Unknown,Unknown,3.0,0.0,340.0,0.0,0.0,113.33333333333331,0.0,0.0,0.0,5
197,2020-02-05,-1785274178188644573,d04eeb6525,Tbilisi,Kokain HQ 2g.,Cocaine,Cocaine,Cocaine,2.0,0.0,379.0,0.0,0.0,189.5,0.0,0.0,0.0,5
198,2020-02-05,-1754482579448203445,8219f5e7b8,Tbilisi,"Cocaine, 0.5 g",Cocaine,Cocaine,Cocaine,0.5,2.0,110.0,1.0,220.0,220.0,0.0,0.0,0.0,5
199,2020-02-05,-1659318511492888567,dd631c4acf,Tbilisi,️‍🌈️‍🌈️‍🌈️‍🌈️‍🌈5sht. L S D 200ug.🌈️‍🌈️‍🌈️‍🌈️‍🌈,Pychedelics,LSD,LSD,5.0,0.0,189.0,0.0,0.0,37.8,0.0,0.0,0.0,5
200,2020-02-05,-1647136845003379377,d4df7908c3,Kutaisi,"Shishki/weed OG Kush, (udobnye klady v pod'ezdah v tsentre) 1gr.",Cannabis,Cannabis,Cannabis,1.0,0.0,37.0,0.0,0.0,37.0,1.0,1.0,37.0,5
201,2020-02-05,-1584402895230610236,9795761a65,Tbilisi,Exstasy blue punisher 25 sht BTC -10%,MDMA,MDMA,Pill,25.0,0.0,850.0,0.0,0.0,34.0,0.0,0.0,0.0,5
202,2020-02-05,-1370919043358001972,97bbc3dfd6,Tbilisi,SUBUTEX B8 (ORIGINAL) 0.8 gr. (1 shtuka) VNIMANIE! NEDEL'NAJa RASPRODAZhA! 120$!,Opiates/Opiate Substitutes,Buprenorphine,Buprenorphine,0.8,2.0,120.0,1.6,240.0,150.0,0.0,0.0,0.0,5
203,2020-02-05,-1363809430822941231,61df6a1c90,Tbilisi,Metadon 0.15gr,Opiates/Opiate Substitutes,Methadone,Powder,0.15,1.0,130.0,0.15,130.0,866.6666666666667,0.0,0.0,0.0,5
204,2020-02-05,-1340421847720237376,e501bd0ada,Tbilisi,gorilla glue 5 g,Cannabis,Cannabis,Cannabis,5.0,0.0,175.0,0.0,0.0,35.0,0.0,0.0,0.0,5
205,2020-02-05,-850638256478416625,99accec7c7,Tbilisi,Gashish gashish 2 gramma luchshaja tsena 10% pri pokupki bitkojnom!,Cannabis,Cannabis,Resin,2.0,2.0,109.0,4.0,218.0,54.5,0.0,0.0,0.0,5
206,2020-02-05,-799276153184530971,61df6a1c90,Tbilisi,Metadon 0.30gr,Opiates/Opiate Substitutes,Methadone,Powder,0.3,1.0,190.0,0.3,190.0,633.3333333333334,0.0,0.0,0.0,5
207,2020-02-05,-567662773956480573,851e5b91a0,Tbilisi,"Doctor Jamaica (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 10G (BTC sale 10%) (predzakaz budet sdelan ochen' operativno)",Cannabis,Cannabis,Cannabis,10.0,0.0,399.0,0.0,0.0,39.9,0.0,0.0,0.0,5
208,2020-02-05,-478960470315300360,16be2c8499,Batumi,Moschnye zhirnye marki 25i nbome 50sht. Gotovye klady v Gruzii ot proizvoditelja!,NPS,25i-NBOMe,25i-NBOMe,50.0,0.0,340.0,0.0,0.0,6.8,0.0,0.0,0.0,5
209,2020-02-05,-248992894581724128,8ec76151d3,Tbilisi,Metadon VHQ 0.25 24/7,Opiates/Opiate Substitutes,Methadone,Powder,0.25,6.0,180.0,1.5,1080.0,720.0,0.0,0.0,0.0,5
210,2020-02-05,-207013008168620337,ce030318fd,Tbilisi,"20g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",Opiates/Opiate Substitutes,Methadone,Powder,20.0,0.0,3300.0,0.0,0.0,165.0,0.0,0.0,0.0,5
211,2020-02-05,-143406251192427509,16be2c8499,Tbilisi,10000sht marki 25i-nbome. predoplata,NPS,25i-NBOMe,25i-NBOMe,10000.0,0.0,8500.0,0.0,0.0,0.85,0.0,0.0,0.0,5
212,2020-02-05,-94854208239973398,2fdc22f2b2,Tbilisi,HASH Mexicana 1 g SALE -10% for bitcoin.,Cannabis,Cannabis,Resin,1.0,1.0,63.30982323,1.0,63.30982323,63.30982323,0.0,0.0,0.0,5
213,2020-02-05,-78627856014788392,f8a875c191,Tbilisi,Metadon - (KRISTAL) - VHQ - 0.27 G (SALE),Opiates/Opiate Substitutes,Methadone,Powder,0.27,0.0,250.0,0.0,0.0,925.9259259259261,0.0,0.0,0.0,5
214,2020-02-05,-69621775955845085,c9a56b2b4a,Tbilisi,5x Extasy Duracell 280mg MDMA.,MDMA,MDMA,Pill,5.0,0.0,175.0,0.0,0.0,35.0,0.0,0.0,0.0,5
215,2020-02-05,229238405492320517,366326d4d6,Tbilisi,!!!NEW!!! 5G Critical KusH !!!NEW!!!,Cannabis,Cannabis,Cannabis,5.0,1.0,159.0,5.0,159.0,31.8,0.0,0.0,0.0,5
216,2020-02-05,231356497900844663,16be2c8499,Tbilisi,Moschnye zhirnye marki 25i nbome 5sht. Gotovye klady v Gruzii ot proizvoditelja!,NPS,25i-NBOMe,25i-NBOMe,5.0,0.0,65.0,0.0,0.0,13.0,0.0,0.0,0.0,5
217,2020-02-05,241826195934569693,0a8c230fa2,Tbilisi,Pure COCAINE VHQ 0.5g,Cocaine,Cocaine,Cocaine,0.5,1.0,109.0,0.5,109.0,218.0,0.0,0.0,0.0,5
218,2020-02-05,267811067083362544,f8a875c191,Batumi,SUBOXIN - HQ - 100 G.,Opiates/Opiate Substitutes,Buprenorphine,Buprenorphine,100.0,0.0,3000.0,0.0,0.0,30.0,0.0,0.0,0.0,5
219,2020-02-05,345267076052005129,8219f5e7b8,Tbilisi,"LSD - 250 ug, 5 pieces",Pychedelics,LSD,LSD,5.0,0.0,150.0,0.0,0.0,30.0,0.0,0.0,0.0,5
220,2020-02-05,416089616442113998,dd631c4acf,Tbilisi,3g. SPEED Amfetamin stimuljator,Amphetamines,Amphetamine,Amphetamine,3.0,0.0,99.0,0.0,0.0,33.0,0.0,0.0,0.0,5
221,2020-02-05,450627453429514854,366326d4d6,Tbilisi,NEW !!! 5G OG KusH !!! NEW,Cannabis,Cannabis,Cannabis,5.0,0.0,159.0,0.0,0.0,31.8,0.0,0.0,0.0,5
222,2020-02-05,545782079222895727,366326d4d6,Tbilisi,1gr. Columbian Cocaine !!!!!!!!MEGA SALE!*****MEGA SALE!!!!!!!!!!,Cocaine,Cocaine,Cocaine,1.0,3.0,198.0,3.0,594.0,198.0,0.0,0.0,0.0,5
223,2020-02-05,707638627321620429,9795761a65,Tbilisi,* SALE * COCAINE Peru 11 gr BTC -30 %,Cocaine,Cocaine,Cocaine,11.0,1.0,1141.11097171,11.0,1141.11097171,103.73736106454544,0.0,0.0,0.0,5
224,2020-02-05,1004032122704073725,8219f5e7b8,Tbilisi,"Cocaine, 1g",Cocaine,Cocaine,Cocaine,1.0,6.0,220.0,6.0,1320.0,220.0,0.0,0.0,0.0,5
225,2020-02-05,1276634674543984073,dd631c4acf,Tbilisi,💘✨10gram MDMA ✨💘,MDMA,MDMA,Powder,10.0,0.0,808.0,0.0,0.0,80.8,0.0,0.0,0.0,5
226,2020-02-05,1576509543336681812,1dfc50c91e,Tbilisi,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",Cannabis,Cannabis,Cannabis,5.0,0.0,219.0,0.0,0.0,43.8,0.0,0.0,0.0,5
227,2020-02-05,1661905088201825208,6b3ed5f127,Tbilisi,moschnyj gibrid /hybrid weed 1g strong,Cannabis,Cannabis,Cannabis,1.0,9.0,35.0,9.0,315.0,35.0,0.0,0.0,0.0,5
228,2020-02-05,1838480275779829607,64284550d9,Tbilisi,25G -- HYBRID-> Skidka 5% za BTC,Cannabis,Cannabis,Cannabis,25.0,0.0,600.0,0.0,0.0,24.0,0.0,0.0,0.0,5
229,2020-02-05,1850158283052770796,7ee4f68218,Tbilisi,1 g Ketamine / 1 gr Ketamin (skidka v bitkoin),Ketamine,Ketamine,Ketamine,1.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,0.0,5
230,2020-02-05,1915519696949675557,012f23b5ea,Batumi,Power Africa 1g,Cannabis,Cannabis,Cannabis,1.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,5
231,2020-02-05,2103971982242323638,ea97036e14,Tbilisi,Metamfetamin ratsemat 5 g. (MQ),Amphetamines,Methamphetamine,Methamphetamine,5.0,0.0,200.0,0.0,0.0,40.0,0.0,0.0,0.0,5
232,2020-02-05,2106779807237074323,2dbb5960b9,Tbilisi,Methadone HQ in city 1.3g,Opiates/Opiate Substitutes,Methadone,Powder,1.3,0.0,550.0,0.0,0.0,423.07692307692304,0.0,0.0,0.0,5
233,2020-02-05,2206976287814855302,dd631c4acf,Tbilisi,❄❄❄0.5g HQ COCAINE❄❄❄,Cocaine,Cocaine,Cocaine,0.5,2.0,99.0,1.0,198.0,198.0,0.0,0.0,0.0,5
234,2020-02-05,2573534810843663882,be97026d1d,Tbilisi,MDMA from Europe!!! 1.0g BTC SALE 5%,MDMA,MDMA,Powder,1.0,1.0,95.0,1.0,95.0,95.0,0.0,0.0,0.0,5
235,2020-02-05,2902390645058209825,7ee4f68218,Tbilisi,1gr mdma (skidka v bitkoin 5%),MDMA,MDMA,Powder,1.0,1.0,88.08323232,1.0,88.08323232,88.08323232,0.0,0.0,0.0,5
236,2020-02-05,2927208500122202034,012f23b5ea,Batumi,Power Africa 2g,Cannabis,Cannabis,Cannabis,2.0,0.0,85.0,0.0,0.0,42.5,0.0,0.0,0.0,5
237,2020-02-05,2964727649957766352,0a8c230fa2,Tbilisi,VHQ BEST Cocaine 1g.,Cocaine,Cocaine,Cocaine,1.0,0.0,199.0,0.0,0.0,199.0,0.0,0.0,0.0,5
238,2020-02-05,2975121931380637081,ef3dc4de6c,Tbilisi,Extasy GUCCI 500sht. ves tabletki 450mg,MDMA,MDMA,Pill,500.0,0.0,7500.0,0.0,0.0,15.0,0.0,0.0,0.0,5
239,2020-02-05,2975308520995452672,366326d4d6,Tbilisi,0.5 g. Ketamine,Ketamine,Ketamine,Ketamine,0.5,2.0,59.0,1.0,118.0,118.0,0.0,0.0,0.0,5
240,2020-02-05,3089748080487805984,bb1791277e,Tbilisi,Amnesia Haze Auto marihuana 5 GR BUDS imported !!,Cannabis,Cannabis,Cannabis,5.0,0.0,250.0,0.0,0.0,50.0,0.0,0.0,0.0,5
241,2020-02-05,3151041360626876067,4659482266,Tbilisi,Marijuana Super Skunk leaves 3g,Cannabis,Cannabis,Cannabis,3.0,4.0,34.0,12.0,136.0,11.333333333333336,0.0,0.0,0.0,5
